237957,6,1,1272,0
42117,5,1,1679,0
42117,5,1,1892,0
240261,2,1,1956,0
371589,3,1,606,0
371589,3,1,760,0
371589,3,1,2036,0
371589,3,1,1050,0
306309,5,2,4444,0
45189,3,1,264,0
112773,7,1,3635,0
112773,7,1,361,0
114309,6,1,1760,0
310917,4,1,625,0
181125,6,1,3420,1
181125,6,1,1448,0
313221,3,1,2318,0
51333,4,1,3826,0
380037,7,1,4481,0
184197,4,1,2918,0
315525,4,1,2954,0
53637,3,1,1861,1
119685,4,1,258,0
187269,4,1,317,0
123525,3,1,4818,0
386181,5,1,467,0
59781,4,1,2856,0
191877,4,1,4779,0
61317,3,1,590,0
323973,3,1,682,0
63621,3,1,4044,0
391557,3,1,4363,0
391557,3,1,1514,0
64389,4,1,3230,0
260997,3,2,587,0
260997,3,2,4992,0
327813,6,1,2730,0
262533,2,1,2193,0
645,2,1,598,0
69765,5,1,1852,0
6021,5,1,4018,0
399237,6,1,4197,0
333957,2,1,310,0
268677,2,1,3819,0
401541,3,2,293,0
74373,3,1,398,0
140421,4,1,1944,0
140421,4,1,2136,0
76677,6,1,2220,0
273285,3,1,3910,0
13701,4,1,574,0
406917,6,1,1679,0
406917,6,1,1833,0
146565,6,1,3622,0
343173,3,2,2361,0
81285,5,1,2031,0
213381,3,1,756,0
279429,2,1,396,0
412293,3,1,1102,0
151173,2,1,4079,0
413829,4,1,3376,0
413829,4,1,915,0
284037,4,1,4585,0
284037,4,1,1526,0
350085,6,1,1833,0
284805,4,1,3016,1
350853,4,1,3929,0
23685,4,1,1348,0
220293,4,1,2883,0
24453,5,1,1487,0
287877,2,1,4826,0
287877,2,1,3484,0
25989,3,1,941,1
419205,2,1,3305,0
419973,2,1,1884,0
226437,3,1,4282,0
95877,4,1,1667,0
96645,6,1,1500,0
31365,3,2,437,0
99462,5,1,3536,0
99462,5,1,1833,0
230790,4,1,2492,0
100230,3,1,4071,0
100998,4,2,437,0
100998,4,2,1835,0
299910,3,1,1150,0
104070,2,1,596,0
104070,2,1,503,0
104070,2,1,2915,0
104070,2,1,861,0
300678,4,1,1399,0
105606,4,1,1592,0
107142,4,1,2102,0
173190,3,1,4818,0
304518,3,2,3085,0
304518,3,2,2066,0
239238,3,1,3545,1
370566,2,1,2601,0
370566,2,1,3819,0
370566,2,1,1193,0
175494,6,1,2353,0
175494,6,1,4322,0
45702,3,1,2124,0
45702,3,1,3683,0
309126,2,1,2791,1
180870,3,2,1031,0
181638,2,1,4282,0
116358,3,1,598,0
183942,6,1,1067,0
183942,6,1,4789,0
184710,6,1,4040,0
184710,6,1,3509,0
251526,4,1,3734,0
58758,2,1,1582,0
321414,2,1,3734,0
59526,4,1,1840,0
190854,3,1,1999,0
61062,3,1,1150,0
127110,7,1,3484,0
392838,4,1,4992,0
392838,4,1,1769,0
393606,4,1,1943,0
263046,4,1,3898,0
263046,4,1,3841,0
263046,4,1,2194,0
263046,4,1,3013,0
67206,5,1,4894,0
133254,4,2,1892,0
133254,4,2,1502,0
67974,4,2,3323,0
67974,4,2,4992,0
331398,6,1,4976,0
200838,6,1,4427,0
135558,3,1,4071,0
266886,3,1,95,0
4998,3,1,2030,1
71046,2,1,316,0
333702,4,1,793,0
333702,4,1,826,0
7302,2,1,522,0
7302,2,1,3284,0
138630,3,1,3971,0
140934,4,1,3835,0
206982,3,1,133,0
206982,3,1,1346,0
339078,4,1,1116,1
339078,4,1,3734,1
405894,3,2,2277,0
144774,3,1,102,0
341382,6,1,4171,0
276102,3,1,4903,0
14214,3,1,1618,0
211590,4,1,3734,1
148614,6,1,3472,0
148614,6,1,2447,0
345222,2,1,3826,0
214662,4,2,2361,0
413574,2,1,3784,0
151686,8,1,120,0
348294,4,1,4042,0
21894,4,1,2683,0
415110,6,1,219,0
87942,3,1,2108,0
285318,4,1,2465,1
351366,4,1,2236,0
286086,5,1,1833,0
24198,2,1,2193,0
352134,3,1,1500,0
352902,7,1,66,0
288390,2,1,3538,1
159366,5,1,1885,0
94086,2,1,598,0
292230,4,1,3809,0
227718,3,1,3016,0
361095,3,1,1150,0
169095,4,2,361,0
365703,3,1,1193,0
103815,4,1,862,0
38535,4,1,1102,0
301191,3,1,4468,0
41607,2,1,4282,1
371079,3,2,4173,0
240519,2,1,3826,0
372615,5,2,989,0
46215,3,1,1501,0
242823,4,1,3171,0
177543,3,1,3541,0
179847,4,1,4173,0
376455,5,1,4385,0
114567,4,1,1203,0
248199,3,1,3022,0
182919,6,1,1875,0
119943,3,1,2193,0
251271,6,1,415,0
187527,6,1,2639,0
384903,3,2,110,0
384903,3,2,467,0
384903,3,2,1472,0
384903,3,2,4042,0
254343,4,1,1102,0
58503,3,1,3284,0
190599,6,1,3828,0
191367,2,1,3779,0
387975,4,1,2869,0
61575,3,1,1592,0
62343,3,1,3230,0
128391,2,1,3843,0
259719,3,1,687,0
63879,4,1,1769,1
63879,4,1,1703,0
260487,3,1,1102,0
65415,4,1,1618,0
262023,4,1,3964,1
262023,4,1,963,0
196743,4,1,1673,0
66183,2,1,2193,0
903,4,1,437,0
132999,4,1,740,0
395655,5,1,1346,0
3207,2,1,4648,0
396423,3,1,3585,0
397191,2,1,1384,0
135303,5,1,652,0
135303,5,1,1999,0
6279,5,1,3941,0
7047,5,1,4783,0
7047,5,1,3022,0
139143,4,1,2810,0
272775,6,1,3828,1
404103,6,1,2791,1
404103,6,1,598,0
274311,6,1,1324,0
341127,2,1,1978,0
79239,3,1,3635,0
15495,3,1,2273,0
147591,3,1,3971,0
147591,3,1,4760,0
17799,4,1,2273,0
348039,3,1,602,0
348039,3,1,3472,0
348039,3,1,4048,0
416391,3,1,1143,0
416391,3,1,191,0
24711,6,1,2424,1
417927,3,1,1861,0
288903,3,1,2669,0
93063,4,1,1322,0
27783,3,1,3016,1
356487,3,1,3524,0
225927,2,1,1978,1
160647,3,1,4525,0
358023,5,1,1200,0
32904,2,1,3734,0
35976,4,1,4942,0
102792,3,1,1393,0
102792,3,1,4173,0
299400,3,2,2138,0
37512,3,1,2608,0
300168,3,1,798,0
300168,3,1,598,0
104328,3,1,3472,0
171912,3,1,4247,0
172680,3,1,4056,0
45192,5,1,2020,0
373128,5,1,3898,1
45960,2,1,569,0
373896,2,1,2424,0
112008,3,2,1131,0
112008,3,2,102,0
112008,3,2,4047,0
112008,3,2,1056,0
112008,3,2,1892,0
112008,3,2,2124,0
308616,6,1,1509,0
376200,4,2,2928,0
311688,7,1,1840,0
380808,4,1,4747,0
118920,4,1,1102,0
317064,3,2,4385,0
317064,3,2,1742,0
121224,6,1,2744,0
55944,3,1,4760,0
55944,3,1,361,0
383880,2,1,4847,0
123528,3,1,3826,0
386184,2,1,4374,0
325512,6,1,2928,0
327816,6,1,1378,0
393864,3,1,537,0
329352,2,1,3930,0
133512,3,1,3828,0
2952,3,1,4727,0
330888,4,1,915,0
135048,2,1,2278,1
331656,3,1,2935,0
201864,3,1,3607,0
71304,2,1,3955,0
202632,3,1,4747,0
202632,3,1,1956,0
203400,3,1,798,0
401544,4,1,2424,0
401544,4,1,2445,0
75144,6,1,4173,0
403080,2,1,1050,0
75912,2,1,2821,0
13704,2,1,1557,0
211080,3,1,4044,0
15240,2,1,3469,0
81288,6,1,3984,0
82056,6,1,3249,0
82056,6,1,4198,0
214152,4,1,3898,1
214152,4,1,1963,0
413064,3,1,4957,0
218760,6,1,3152,1
153480,4,1,2681,0
89736,2,1,598,0
286344,7,1,3826,0
419208,6,1,4491,0
157320,4,1,4268,0
224136,4,1,4173,0
224136,4,1,2008,0
224904,3,1,3635,0
159624,4,1,2242,0
290952,2,1,3954,0
29064,4,1,1056,0
31368,5,1,1500,0
162696,3,1,2318,0
97416,2,1,4957,0
294024,3,1,597,0
362121,2,1,742,0
363657,2,1,145,0
36489,2,1,3938,0
364425,2,1,424,0
37257,7,1,3301,0
233865,6,1,3828,1
168585,3,1,2467,1
299913,5,1,4444,0
236169,5,1,4504,0
236169,5,1,1145,0
236169,5,1,2721,0
105609,4,1,2664,0
302217,3,1,4090,0
302217,3,1,3350,0
172425,4,1,3822,0
172425,4,1,3477,0
172425,4,1,3004,0
239241,3,1,1713,0
240009,3,1,3841,0
174729,4,1,2248,0
306057,5,1,472,1
306057,5,1,3898,0
177801,4,1,590,0
375177,5,1,2745,0
375177,5,1,1102,0
48009,5,1,3350,0
244617,3,2,1102,1
310665,2,1,4282,0
311433,3,1,4992,0
246153,4,1,2403,0
247689,6,1,1632,0
379017,3,1,4504,0
117129,6,1,1067,0
53385,4,1,3940,0
184713,5,1,474,0
316041,8,1,1470,0
382089,3,1,4091,0
317577,3,1,3635,1
317577,3,1,4818,0
188553,2,1,3967,0
255369,5,1,4492,0
386697,2,1,3457,0
61065,3,1,4594,0
61065,3,1,1978,0
61065,3,1,3022,0
193161,3,1,1978,0
389769,8,1,777,0
131721,4,1,1679,0
1161,5,1,2821,0
1929,2,1,1678,0
395145,6,1,962,0
70281,2,1,1900,0
71049,4,1,4011,0
271497,7,1,3885,0
271497,7,1,1000,0
402825,3,1,2193,0
141705,6,1,2935,0
208521,2,1,4760,0
275337,7,1,4044,0
13449,3,1,102,0
13449,3,1,1749,0
13449,3,1,2954,0
13449,3,1,4793,0
406665,2,1,3105,0
14217,5,1,4585,0
148617,4,1,3022,0
148617,4,1,2501,0
148617,4,1,310,0
148617,4,1,4911,0
18057,4,1,3828,0
346761,4,1,4760,0
84873,4,1,1500,0
19593,5,1,3853,0
19593,5,1,3828,1
19593,5,1,1725,0
218505,6,1,542,0
416649,5,1,2482,0
90249,4,1,3984,0
352905,2,2,3828,0
287625,5,1,2221,0
157065,6,1,3411,0
158601,4,1,4864,0
158601,4,1,574,0
289929,6,1,4585,0
355977,4,1,742,0
31113,5,1,542,0
31113,5,1,2255,0
162441,4,1,2505,0
359049,2,1,2511,0
166794,5,1,608,0
232842,7,1,2465,0
103050,3,1,1610,0
234378,5,1,412,0
38538,4,1,1602,0
106122,3,2,2318,0
368778,5,1,2242,0
304266,6,1,1833,0
304266,6,1,2664,0
173706,4,1,3936,0
173706,4,1,1724,0
370314,4,1,3826,1
239754,3,1,4336,0
239754,3,1,4198,0
239754,3,1,4584,0
43914,2,1,3826,0
44682,3,1,4976,1
44682,3,1,1788,0
372618,4,1,4731,0
309642,4,1,3607,0
49290,3,1,2545,1
180618,3,1,2821,0
116106,6,1,3349,0
316554,3,1,4760,0
316554,3,1,3545,0
185994,6,1,1618,0
121482,5,1,946,0
121482,5,1,2864,0
187530,5,2,2193,0
126090,5,1,1892,0
126858,4,2,1495,0
323466,3,1,3578,0
323466,3,1,1557,0
259722,2,1,4760,0
130698,4,2,1725,0
327306,4,1,1972,0
133002,2,1,2562,0
133002,2,1,2793,0
2442,4,1,2318,0
265098,4,1,3635,0
135306,3,1,1800,0
331914,4,1,1710,0
399498,4,2,4079,0
399498,4,2,1538,0
203658,5,1,437,0
73098,4,1,2403,0
270474,4,1,215,0
10122,3,1,1499,0
208266,4,1,215,0
12426,3,2,1506,0
209034,4,1,2424,0
80778,3,1,4368,0
278154,3,1,2936,0
17034,7,1,2318,0
213642,4,1,3624,0
345738,3,1,731,0
151434,2,1,598,0
86154,4,1,2714,0
414090,5,1,3734,0
283530,4,1,1142,0
415626,3,1,3545,0
89994,2,1,3826,0
90762,2,1,145,0
90762,2,1,4368,0
288906,2,1,4542,0
223626,3,1,742,1
292746,2,2,236,0
162954,3,1,639,0
163722,5,1,4170,0
34443,3,1,403,0
233355,5,2,2891,0
233355,5,2,606,0
233355,5,2,804,0
38283,3,1,1018,0
171915,2,1,227,0
174987,2,1,3022,0
44427,8,1,4361,1
110475,5,1,4906,0
45963,3,1,4044,0
178059,5,1,2991,0
244875,3,1,1618,0
179595,3,1,3163,0
310923,5,1,908,0
49803,4,2,1557,0
49803,4,2,1833,0
49803,4,2,1861,0
49803,4,2,586,1
246411,3,1,1132,0
377739,3,1,3734,0
377739,3,1,1798,0
117387,4,1,1892,0
52107,3,1,4979,0
183435,2,1,2721,0
183435,2,1,4234,0
183435,2,1,3103,0
249483,4,2,682,0
249483,4,2,3319,0
249483,4,2,1760,0
315531,5,1,4950,0
316299,4,1,590,0
252555,5,1,731,0
57483,3,1,120,0
57483,3,1,2721,1
255627,3,1,1500,0
386955,4,1,4270,0
322443,4,1,3965,0
60555,3,1,1359,0
191883,6,1,66,0
126603,4,1,4542,0
62091,3,1,4282,0
258699,3,1,1407,0
193419,4,1,4678,0
327051,5,1,1259,0
131211,5,1,1679,0
327819,5,1,3941,0
198027,5,2,3835,0
132747,5,1,946,0
329355,4,1,4431,0
3723,7,1,4025,0
331659,3,2,2664,0
4491,3,1,1679,0
135819,6,1,1831,0
398475,3,1,4091,0
202635,6,1,4368,0
202635,6,1,962,0
202635,6,1,1551,0
138123,6,1,1884,0
206475,5,1,2045,0
272523,3,1,361,0
404619,3,1,262,0
406155,3,2,927,0
15243,8,1,639,0
16011,5,1,1640,0
16011,5,1,2709,0
147339,4,1,1611,0
409995,6,1,3199,0
214155,4,1,4864,1
410763,5,1,3006,0
149643,3,1,4987,0
412299,3,1,3635,0
20619,6,1,4607,0
86667,3,1,3727,0
22155,2,1,1760,0
22155,2,1,1538,0
219531,3,1,4871,0
219531,3,1,2175,0
23691,5,1,4607,0
416907,5,1,4048,0
89739,3,1,4145,0
92043,4,1,2856,0
288651,4,1,4265,0
26763,2,1,3288,0
354699,4,1,350,0
354699,4,1,2318,0
28299,5,1,1871,1
225675,4,1,4760,0
358539,2,1,4585,0
294795,2,1,3472,0
163980,5,1,3614,0
362124,3,2,3537,0
362124,3,2,1187,0
35724,5,1,1725,0
167052,3,1,4760,0
36492,4,1,4589,0
37260,4,1,798,0
37260,4,1,2669,0
103308,6,1,1131,0
365964,4,1,3323,0
104844,2,1,4465,0
367500,2,1,4405,0
171660,4,1,264,0
110220,7,1,663,0
44940,3,1,598,0
176268,3,1,4760,0
111756,4,1,4600,0
111756,4,1,963,0
111756,4,1,3826,0
48780,4,1,4282,0
180876,4,2,2669,0
312204,6,1,3682,0
117132,2,1,4090,0
183948,5,2,951,0
184716,2,1,4112,0
382092,4,1,1679,0
120972,3,1,2081,0
319116,2,1,13,0
255372,3,1,2403,0
321420,6,1,3484,0
387468,3,1,2566,0
391308,5,1,2608,0
391308,5,1,3885,0
396,2,1,3163,0
197004,5,1,3034,0
132492,3,1,2424,0
199308,3,1,3665,1
395916,4,1,1370,0
396684,4,1,748,0
134796,4,1,2187,0
331404,4,2,121,0
69516,4,1,323,0
4236,3,1,2273,0
266892,3,1,606,0
398988,5,1,2954,0
269964,6,1,946,0
206220,7,1,1399,0
402828,4,1,1226,0
75660,3,1,2545,0
272268,2,1,390,0
206988,4,2,1440,1
11148,6,1,2836,0
405132,3,1,3152,0
340620,5,1,3134,0
78732,6,1,941,0
13452,6,1,1618,0
276108,4,1,2926,0
276876,6,1,1536,0
14988,5,1,2066,0
14988,5,1,794,0
212364,2,1,4760,0
18060,5,1,1679,1
280716,3,1,742,0
19596,3,1,2615,0
150924,3,1,293,0
20364,3,1,1968,0
413580,3,1,141,0
86412,3,1,4090,0
23436,6,1,3828,0
416652,4,1,4760,0
416652,4,1,2592,0
416652,4,1,2255,0
351372,2,1,4876,0
221580,2,1,4468,0
420492,4,1,1875,0
359820,4,1,1470,0
229773,2,1,4005,0
229773,2,1,2992,1
99213,4,1,2217,0
295821,3,1,4282,0
230541,5,1,3855,0
165261,4,1,25,0
296589,5,1,145,0
34701,5,1,963,0
34701,5,1,4616,0
232845,3,1,4427,0
232845,3,1,3545,0
167565,6,1,4607,0
169869,3,2,4847,0
366477,2,1,4018,0
105357,3,1,503,0
301965,4,1,1067,0
173709,3,1,3986,0
370317,3,1,2709,0
306573,3,2,3323,1
242829,4,1,574,0
243597,3,1,682,0
243597,3,1,3206,0
179853,6,1,10,0
376461,5,1,1840,0
311181,3,1,1102,0
247437,2,1,503,0
248205,3,1,4173,0
314253,4,2,503,0
248973,2,1,4044,1
183693,5,1,4765,0
183693,5,1,588,0
185229,4,1,2435,0
316557,2,1,2680,0
383373,5,1,1203,0
319629,6,1,4585,0
319629,6,1,2218,0
319629,6,1,3593,0
123789,5,1,2808,0
386445,4,1,2482,0
386445,4,1,3623,0
256653,4,2,1667,0
388749,5,2,3200,0
126861,3,1,3650,0
323469,5,1,4992,0
61581,2,1,4933,0
192909,6,1,41,0
193677,2,1,4282,0
193677,2,1,2093,0
193677,2,1,1342,0
129165,2,1,3938,0
63885,4,1,682,0
260493,3,1,2177,0
